run,step,crime_added,n_incidents,observed_50x,null_50x,marginal_50x,observed_gini,null_gini,marginal_gini,pct_zero
3,3,Shootings,144485,4.907494512386328,23.67856681050252,-18.77107229811619,0.8275188219731301,0.4250783486962765,0.4024404732768536,61.37503919724051
3,4,Street assault,253791,5.393540294763248,28.865820984629377,-23.47228068986613,0.8110880966918291,0.32701594843766935,0.4840721482541598,54.151547731039734
3,5,Robbery,319742,5.499932804730547,30.7173492755073,-25.21741647077675,0.8051054707184147,0.29279333408923947,0.5123121366291752,50.45580791112306
3,6,Vehicle accessory theft,355662,6.264838955337544,31.749901062027035,-25.48506210668949,0.7787289200890833,0.2781416175323306,0.5005873025567528,44.727411190252205
3,7,Retail theft,592186,2.0740939837835417,35.21761740545962,-33.14352342167608,0.8527636466043185,0.21698447372884588,0.6357791728754726,44.238005644402634
3,8,Felony assault (outdoor),636188,2.328316086547507,35.86782958113855,-33.53951349459104,0.8510951530125787,0.2094879767414175,0.6416071762711612,44.238005644402634
3,9,Pickpocket (non-transit),647020,2.3227164807597545,35.975650706392145,-33.65293422563239,0.8515244181175816,0.20775865974494678,0.6437657583726348,44.106974868969225
3,10,Theft from auto,723320,3.087622631366752,36.659616483030085,-33.571993851663336,0.8224194268905076,0.19668064393770324,0.6257387829528044,37.396407292926575
3,11,Gun violence,727180,3.098821842942257,36.695876626208204,-33.597054783265946,0.8225600128752338,0.19616623724519977,0.6263937756300341,37.396407292926575
3,12,Commercial burglary,747351,3.1704967970254896,36.838344252426694,-33.6678474554012,0.8208010381328772,0.19354223607820897,0.6272588020546682,36.96075796263943
3,13,Robbery (outdoor),785700,3.3709626842270306,37.06586522190905,-33.69490253768202,0.8182792876515769,0.18883080528058438,0.6294484823709925,36.96075796263943
3,14,Murder,787135,3.376562290014783,37.08399085987823,-33.707428569863445,0.818229199685425,0.188661117194038,0.629568082491387,36.94619898759127
3,15,GLA,844238,3.8749272051247594,37.529434218001825,-33.65450701287706,0.8054459392673052,0.1822589384498534,0.6231870008174518,36.47695202257761
3,16,Burglary,899519,4.182905523451149,37.92413804545532,-33.741232522004175,0.7992982007185594,0.1766433475710616,0.6226548531474978,36.09841867132554
3,17,Pickpocket (transit),900710,4.171706311875644,37.932984997121636,-33.76127868524599,0.7995028771055664,0.17652800781992917,0.6229748692856373,36.09841867132554
3,18,Grand larceny,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
4,1,Street assault,109306,4.907494512386328,21.99996675438027,-17.092472241993942,0.8388787647562701,0.4809599342085171,0.357918830547753,66.55915423554181
4,2,Robbery,175257,5.130358822738879,25.840388440494117,-20.71002961775524,0.8245993650679343,0.3891258932181255,0.4354734718498088,59.789230838148995
4,3,Felony assault,288334,5.092281503382162,30.212587348189434,-25.120305844807273,0.819709034553928,0.3076921781767842,0.5120168563771438,54.508802580298344
4,4,Robbery (outdoor),326683,5.24235093849393,30.73880609488633,-25.4964551563924,0.8172520976278611,0.2897821592953671,0.527469938332494,54.508802580298344
4,5,Gun violence,330543,5.22107243650047,30.852215626114067,-25.631143189613596,0.8176646208502356,0.28814715462030427,0.5295174662299313,54.45168660126327
4,6,Felony assault (outdoor),374545,5.146037718944586,32.221438710109176,-27.07540099116459,0.8207690655583281,0.27126892404352443,0.5495001415148036,54.45168660126327
4,7,Shootings,378405,5.123639295793576,32.29637600004003,-27.17273670424645,0.8213013037782326,0.26992557161527064,0.551375732162962,54.45168660126327
4,8,Burglary,433686,5.647762397527214,33.138639862395856,-27.490877464868642,0.8022237487687104,0.2526396464761099,0.5495841022926005,48.42427093132643
4,9,Theft from auto,509986,6.634412937329212,34.18006274295071,-27.545649805621498,0.7675730468762769,0.2334478490337859,0.534125197842491,39.55337544236886
4,10,Residential burglary,537534,6.832638982215652,34.743540985019855,-27.910902002804203,0.7635917282204865,0.2275206731199899,0.5360710551004966,39.55337544236886
4,11,Vehicle accessory theft,573454,7.288446893338709,35.150846976870326,-27.862400083531618,0.7496524631472907,0.2204292559622948,0.5292232071849959,36.876763875823144
4,12,Murder,574889,7.282847287550957,35.15946407312591,-27.876616785574953,0.7497752031526429,0.2201595454526898,0.5296156576999531,36.86108497961744
4,13,GLA,631992,7.7520942525646195,35.81870983265958,-28.06661558009496,0.7393772497618942,0.21016955423971173,0.5292076955221825,36.39743762039152
4,14,Pickpocket (non-transit),642824,7.64346190028222,35.93712789534102,-28.293665995058802,0.7413376919068103,0.20842345539703322,0.5329142365097771,36.317923218205436
4,15,Grand larceny,837854,7.582986157774493,37.506289618377295,-29.923303460602803,0.7378472540752513,0.1829425072062475,0.5549047468690038,32.18205438337141
4,16,Retail theft,1074378,4.592796667114635,38.87696602127416,-34.28416935415952,0.7873217129679085,0.1617978908919887,0.6255238220759198,32.072302109931464
4,17,Commercial burglary,1094549,4.609595484477893,38.98013953467322,-34.37054405019533,0.7874592562268133,0.16031577793170404,0.6271434782951093,32.072302109931464
4,18,Pickpocket (transit),1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
5,1,Retail theft,236524,0.14894951395421763,28.017135115212326,-27.86818560125811,0.9899423364033639,0.3381382133694292,0.6518041230339348,91.09662679747346
5,2,Commercial burglary,256695,0.17022801594767728,29.011271968501685,-28.841043952554006,0.9830256049407301,0.32525040098293756,0.6577752039577925,85.80275948573221
5,3,GLA,313798,0.27326076244232406,30.67339986710687,-30.400139104664547,0.9294984266266566,0.2954477233858678,0.6340507032407888,61.2372888948618
5,4,Robbery (outdoor),352147,0.37741343009452133,31.64284589880351,-31.26543246870899,0.9074821521868192,0.27947940966874585,0.6280027425180733,55.80455135958429
5,5,Vehicle accessory theft,388067,0.52860278636384,32.45219944825661,-31.923596661892766,0.8797487656536563,0.26664841842105447,0.6131003472326019,49.31796801505174
5,6,Felony assault (outdoor),432069,0.8231420507996237,33.09559127015373,-32.27244921935411,0.8654647171117807,0.2530990670183644,0.6123656500934164,46.474488196031
5,7,Gun violence,435929,0.8578596066836894,33.19676951842883,-32.33890991174514,0.8648970588651314,0.2520064828441396,0.6128905760209917,46.40841284773552
5,8,Residential burglary,463477,1.180396900058236,33.760289593075086,-32.57989269301685,0.8513236516573212,0.24459864806508358,0.6067250035922376,43.826994579581594
5,9,Theft from auto,539777,2.2611208170944765,34.779814018139696,-32.51869320104522,0.8226570206410433,0.22705769394746556,0.5955993266935777,40.66545715181651
5,10,Street assault,649083,3.213053801012409,35.99308858554464,-32.78003478453223,0.8097379677124336,0.20743412969410568,0.6023038380183279,38.164673207006224
5,11,Robbery,715034,3.4818348788245306,36.57199539244703,-33.0901605136225,0.808355657362798,0.19779868726422312,0.6105569700985749,37.893652286879004
5,12,Pickpocket (non-transit),725866,3.4482372440980154,36.68385822046248,-33.235620976364466,0.8093117317581872,0.1963408955846001,0.612970836173587,37.807418357747615
5,13,Murder,727301,3.456076692200869,36.696966476017764,-33.2408897838169,0.8092251530773101,0.1961501772052745,0.6130749758720356,37.78837969806926
5,14,Burglary,782582,3.8379698069255923,37.02531130069806,-33.187341493772465,0.802397213243134,0.18920109051893919,0.6131961227241948,37.366169421672716
5,15,Shootings,786442,3.848049097343547,37.07527990072592,-33.22723080338237,0.8025122733491442,0.1887430070098387,0.6137692663393055,37.366169421672716
5,16,Grand larceny,981472,4.372172199077185,38.390946319744906,-34.01877412066772,0.7891904502094811,0.16919755140704584,0.6199928988024352,32.86184652600457
5,17,Pickpocket (transit),982663,4.3598530663441295,38.399778466074494,-34.039925399730365,0.7894023838330789,0.16909617849020353,0.6203062053428754,32.86184652600457
5,18,Felony assault,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
6,1,Residential burglary,27548,4.019397034448775,11.120577244274399,-7.101180209825624,0.8884284205750126,0.7666397572737872,0.1217886633012254,83.01303588227388
6,2,Felony assault,140625,4.943331989427945,23.622216672521926,-18.678884683093983,0.8267182819513507,0.4303077258960052,0.3964105560553455,61.51502934193433
6,3,Commercial burglary,160796,5.265869282802491,24.71416276334118,-19.448293480538688,0.8179688752115886,0.40486720052718717,0.4131016746844014,59.09823948394033
6,4,Shootings,164656,5.217712673027819,25.037821912058895,-19.820109239031076,0.8187074610610128,0.4004831058054542,0.41822435525555857,58.978407920082425
6,5,Burglary,219937,5.689199480356583,27.833791484547465,-22.144592004190883,0.8101524110442796,0.3499572571559263,0.4601951538883533,57.32988397616808
6,6,Grand larceny,414967,6.1270886529588315,32.6499108295974,-26.52282217663857,0.778210336132651,0.2581164082473276,0.5200939278853234,42.60740043900909
6,7,Robbery,480918,6.147247233794741,33.97363348349222,-27.82638624969748,0.776646136381866,0.24023269138461256,0.5364134449972534,40.625139990144696
6,8,GLA,538021,6.842718272633607,34.7515396314015,-27.90882135876789,0.7569975580859163,0.227419910679432,0.5295776474064843,36.66061909241589
6,9,Felony assault (outdoor),582023,6.7867222147560815,35.19365307165216,-28.406930856896075,0.759153114506556,0.2188332281809915,0.5403198863255645,36.66061909241589
6,10,Street assault,691329,6.747524974241814,36.24760424969381,-29.500079275451995,0.7599881498961035,0.20110562647643015,0.5588825234196734,34.99193656766564
6,11,Robbery (outdoor),729678,6.774403082023025,36.7177994914269,-29.943396409403878,0.7601051453378646,0.19583548096268666,0.5642696643751779,34.99193656766564
6,12,Pickpocket (non-transit),740510,6.653451597007571,36.7988554990136,-30.145403902006027,0.7622981243847621,0.19442033626645383,0.5678777881183082,34.99193656766564
6,13,Pickpocket (transit),741701,6.6332930161716614,36.80638072500961,-30.173087708837947,0.7626374390826427,0.19426660236279614,0.5683708367198466,34.99193656766564
6,14,Vehicle accessory theft,777621,6.988308023115173,36.957486054034575,-29.9691780309194,0.752615439901703,0.1897947600024288,0.5628206798992742,33.60771401693321
6,15,Murder,779056,6.9871881019576225,36.97752130235917,-29.99033320040155,0.752653173200998,0.1896224635091721,0.5630307096918259,33.59987456883035
6,16,Theft from auto,855356,7.539309232630023,37.5538564273625,-30.014547194732472,0.7388596124483985,0.18108654223122167,0.5577730702171768,32.18205438337141
6,17,Gun violence,859216,7.521390494109215,37.55763586372511,-30.036245369615894,0.7392704294348763,0.1806847623053771,0.5585856671294992,32.18205438337141
6,18,Retail theft,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
7,1,GLA,57103,7.549388523047978,15.269410019593979,-7.720021496546001,0.7896583464724564,0.6212556030399656,0.16840274343249073,67.26022488016844
7,2,Pickpocket (non-transit),67935,6.858397168839313,16.475248702122794,-9.61685153328348,0.7971249179956752,0.5833357096783696,0.21378920831730563,65.6161806208843
7,3,Residential burglary,95483,7.652421269542624,20.591197938625356,-12.938776669082731,0.771529588216113,0.5094163698544809,0.26211321836163204,59.29534560766922
7,4,Vehicle accessory theft,131403,8.621153070823814,23.36337365055637,-14.742220579732555,0.7423083438532694,0.44359863850233483,0.29870970535093455,52.388791829055236
7,5,Burglary,186684,8.490122295390405,26.563203779212063,-18.07308148382166,0.7426533843954991,0.3778885013726011,0.364764883022898,49.24181337633831
7,6,Street assault,295990,8.45652466066389,30.39808953485136,-21.94156487418747,0.7331769884198828,0.3038525058846162,0.42932448253526656,42.326300228463914
7,7,Murder,297425,8.446445370245934,30.428337770983166,-21.98189240073723,0.7332877936885216,0.30314862087838557,0.43013917281013603,42.27254401290149
7,8,Felony assault (outdoor),341427,8.013035882273888,31.278996895826022,-23.265961013552136,0.7412844735981885,0.2836814423521338,0.4576030312460547,41.9600860099449
7,9,Commercial burglary,361598,7.857366841374367,31.91694606390118,-24.05957922252681,0.7449607362353055,0.27592526210453927,0.4690354741307662,41.9600860099449
7,10,Theft from auto,437898,8.738744792366617,33.24627940049542,-24.5075346081288,0.7244310590242552,0.2514545648209051,0.4729764942033501,39.09420776777315
7,11,Shootings,441758,8.690588182591945,33.33921485087393,-24.648626668281985,0.7251978519789801,0.250383015824848,0.4748148361541321,39.07180934462214
7,12,Robbery,507709,8.322134121757829,34.12375199298716,-25.801617871229332,0.730053668188717,0.23395872259402295,0.496094945594694,37.61367199749137
7,13,Robbery (outdoor),546058,8.195583030954621,34.87368658333655,-26.678103552381927,0.7326927518688409,0.22577610062330944,0.5069166512455314,37.61367199749137
7,14,Grand larceny,741088,7.873045737580075,36.802541813048165,-28.92949607546809,0.7325255771055421,0.19434568266734864,0.5381798944381935,32.983917932177576
7,15,Gun violence,744948,7.8540070779017155,36.82550343744764,-28.97149635954592,0.7329633186518998,0.19384932497110396,0.5391139936807958,32.983917932177576
7,16,Retail theft,981472,4.372172199077185,38.390946319744906,-34.01877412066772,0.7891904502094811,0.16919755140704584,0.6199928988024352,32.86184652600457
7,17,Pickpocket (transit),982663,4.3598530663441295,38.399778466074494,-34.039925399730365,0.7894023838330789,0.16909617849020353,0.6203062053428754,32.86184652600457
7,18,Felony assault,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
8,1,Shootings,3860,1.1691976884827309,2.069342669973905,-0.9001449814911742,0.9732479210665642,0.9585744516351957,0.014673469431368491,96.66935447744478
8,2,Theft from auto,80160,8.316534515970076,18.51640905643532,-10.199874540465245,0.763712779330914,0.547148423407509,0.21656435592340495,60.605653362003316
8,3,Gun violence,84020,8.053353043945707,19.09004612580708,-11.036693081861374,0.7682730198874218,0.536927753503577,0.23134526638384478,60.605653362003316
8,4,Pickpocket (transit),85211,7.945840612820858,19.260120078148894,-11.314279465328037,0.7694957687777597,0.5338779772991297,0.23561779147863005,60.51717959055682
8,5,Street assault,194517,7.468754199704341,26.973484499849526,-19.504730300145184,0.7569593298753269,0.3707175927261048,0.38624173714922205,48.57546028759575
8,6,Residential burglary,222065,8.029834699637146,27.873696841859125,-19.84386214222198,0.7427652037173376,0.34837196956638805,0.3943932341509495,45.43072167719392
8,7,GLA,279168,8.76450297899028,29.93677850433656,-21.17227552534628,0.7310866388825575,0.312485509339821,0.41860112954273654,44.32983917932177
8,8,Felony assault (outdoor),323170,8.21462169063298,30.731944404076344,-22.517322713443363,0.7402886320814526,0.291294550795846,0.4489940812856066,43.98266362048112
8,9,Murder,324605,8.19670295211217,30.73573418939822,-22.539031237286046,0.7405625267871716,0.2906739186842664,0.4498886081029052,43.947946064597055
8,10,Pickpocket (non-transit),335437,7.964879272499216,31.051247395063363,-23.086368122564146,0.7442576100656388,0.28611329783240735,0.4581443122332315,43.76987860054652
8,11,Grand larceny,530467,7.658020875330377,34.61978866041508,-26.961767785084707,0.7387005721519735,0.2289980895045517,0.5097024826474218,35.98418671325539
8,12,Robbery,596418,7.448595618868431,35.23715836016734,-27.78856274129891,0.742083279368996,0.21622831715607327,0.5258549622129227,34.86538547686243
8,13,Burglary,651699,7.590825605877346,36.013778431486934,-28.42295282560959,0.7390767798672013,0.2070247844584564,0.5320519954087449,34.249428840209646
8,14,Felony assault,764776,7.257089100927295,36.89822330562391,-29.641134204696613,0.745684685797555,0.19135822540949965,0.5543264603880553,33.34901222953904
8,15,Retail theft,1001300,4.160507100300139,38.51493958772982,-34.35443248742968,0.7973432570181275,0.16753323353925453,0.6298100234788729,33.23366035031134
8,16,Robbery (outdoor),1039649,4.2948976392062,38.61617280665363,-34.32127516744743,0.7957770195849777,0.16444892075550832,0.6313280988294694,33.23366035031134
8,17,Commercial burglary,1059820,4.3161761411996595,38.77461997841276,-34.458443837213096,0.7958521896579022,0.16289347674365395,0.6329587129142482,33.23366035031134
8,18,Vehicle accessory theft,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
9,1,Retail theft,236524,0.14894951395421763,28.017135115212326,-27.86818560125811,0.9899423364033639,0.3381382133694292,0.6518041230339348,91.09662679747346
9,2,Commercial burglary,256695,0.17022801594767728,29.011271968501685,-28.841043952554006,0.9830256049407301,0.32525040098293756,0.6577752039577925,85.80275948573221
9,3,Murder,258130,0.1724678582627783,29.080965402040736,-28.90849754377796,0.9820107304386886,0.3243883919469248,0.6576223384917638,84.99081664650808
9,4,Robbery,324081,0.28445997401782913,30.734508580849056,-30.450048606831228,0.9481204379741361,0.2909000881632279,0.6572203498109083,69.42279263539847
9,5,Residential burglary,351629,0.3583747704161627,31.62655758751289,-31.26818281709673,0.9274640436679101,0.2796781900695896,0.6477858535983205,62.239618330869504
9,6,Theft from auto,427929,0.7313085158804821,32.98101611985158,-32.249707603971096,0.8713960257417821,0.2542868198551266,0.6171092058866555,46.98517224387403
9,7,Pickpocket (transit),429120,0.7369081216682346,33.01461903799079,-32.277710916322555,0.8716088195966694,0.253943416528998,0.6176654030676714,46.98405232271648
9,8,Shootings,432980,0.7660260717645477,33.11996205023355,-32.353935978469,0.8707808354448159,0.25283992714069636,0.6179409083041195,46.86086099538593
9,9,Gun violence,436840,0.797383864175962,33.219852883023265,-32.4224690188473,0.8704064527365194,0.25175067558679765,0.6186557771497218,46.86086099538593
9,10,Grand larceny,631870,2.0449760336872282,35.81722016829259,-33.772244134605366,0.8322954047892468,0.2101894708934342,0.6221059338958126,37.673027818841554
9,11,Burglary,687151,2.5019038659678356,36.17912777588369,-33.67722390991586,0.8250820552985583,0.2017058378336687,0.6233762174648896,37.25305738476011
9,12,Robbery (outdoor),725500,2.799802893876271,36.680450888253226,-33.88064799437696,0.8213761427556631,0.19638962779548086,0.6249865149601822,37.25305738476011
9,13,GLA,782603,3.39224118622049,37.025589793354456,-33.63334860713397,0.8078703952752996,0.18919858932836486,0.6186718059469347,36.7916498678493
9,14,Pickpocket (non-transit),793435,3.331765443712763,37.159546808485196,-33.827781364772434,0.8092171063899292,0.18792151850840877,0.6212955878815204,36.7916498678493
9,15,Felony assault,906512,3.8469291761859967,37.97319094009497,-34.12626176390898,0.8017328445319167,0.17596933843714413,0.6257635060947726,34.660439905030685
9,16,Street assault,1015818,4.225462527438069,38.57468011593365,-34.349217588495584,0.7958986912954267,0.1663452937989397,0.629553397496487,33.23366035031134
9,17,Felony assault (outdoor),1059820,4.3161761411996595,38.77461997841276,-34.458443837213096,0.7958521896579022,0.16289347674365395,0.6329587129142482,33.23366035031134
9,18,Vehicle accessory theft,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
10,1,Shootings,3860,1.1691976884827309,2.069342669973905,-0.9001449814911742,0.9732479210665642,0.9585744516351957,0.014673469431368491,96.66935447744478
10,2,Gun violence,7720,1.1691976884827309,3.9596894570565198,-2.790491768573789,0.9732479210665642,0.9205094754403904,0.0527384456261738,96.66935447744478
10,3,Felony assault (outdoor),51722,3.603906284997536,15.005628801555893,-11.401722516558358,0.8867629243513607,0.642597104756601,0.2441658195947597,78.90292523406352
10,4,Robbery (outdoor),90071,4.643193119204408,19.9202240479405,-15.277030928736092,0.8485736419745974,0.5219088045063426,0.3266648374682548,69.61317923218205
10,5,Theft from auto,166371,7.640102136809569,25.176252754490264,-17.536150617680697,0.7564922603150885,0.39857951946263204,0.3579127408524565,50.57787931729606
10,6,Retail theft,402895,0.6529140348519464,32.60377346518739,-31.95085943033544,0.8806799491197799,0.26184290266925525,0.6188370464505246,49.39860233839538
10,7,Grand larceny,597925,1.8893069927877078,35.267772532993305,-33.378465540205596,0.8357376621872424,0.21596095353519085,0.6197767086520516,38.620481118129284
10,8,Murder,599360,1.9038659678358643,35.2964342836014,-33.39256831576554,0.8355895566254858,0.21570728265335548,0.6198822739721304,38.59696277382072
10,9,Pickpocket (non-transit),610192,1.8747480177395512,35.497338794554025,-33.62259077681448,0.8370663012007753,0.2138208524986026,0.6232454487021727,38.59696277382072
10,10,Pickpocket (transit),611383,1.865788648479147,35.51776121066554,-33.651972562186394,0.8373247387464212,0.21361643983510314,0.6237082989113181,38.59696277382072
10,11,Street assault,720689,2.6553330645522557,36.63324147165107,-33.97790840709881,0.825489684863764,0.197033593636896,0.628456091226868,36.560946109393896
10,12,Robbery,786640,2.9330735116247815,37.07777682801456,-34.14470331638977,0.82332141688475,0.1887195990441336,0.6346018178406164,36.32016306052054
10,13,Vehicle accessory theft,822560,3.3026474936164494,37.423633473157466,-34.12098597954102,0.8117880037794649,0.18461190429627905,0.6271760994831859,34.78139139004614
10,14,Commercial burglary,842731,3.351924024548672,37.524572100900514,-34.17264807635184,0.8109912160909325,0.18241961014453145,0.628571605946401,34.48909196792546
10,15,Felony assault,955808,3.751735877794203,38.157660917652336,-34.40592503985813,0.8070580003888608,0.17142722700736912,0.6356307733814917,33.54051874748018
10,16,Burglary,1011089,4.027236482551628,38.55809654272363,-34.530860060172,0.8005086580683799,0.1667294672229076,0.6337791908454723,32.34444295121624
10,17,Residential burglary,1038637,4.205303946602159,38.61583216595763,-34.41052821935547,0.7970254775985943,0.164528137221582,0.6324973403770123,32.34444295121624
10,18,GLA,1095740,4.598396272902388,38.98482997786301,-34.38643370496062,0.7876516221306644,0.16022953445791,0.6274220876727544,32.072302109931464
11,1,Felony assault,113077,4.114590332840568,22.30898081975133,-18.194390486910763,0.8542898527200864,0.4739467750141415,0.3803430777059449,67.77762845495677
11,2,GLA,170180,6.281637772700802,25.471853627403977,-19.190215854703176,0.7855847349615831,0.39444514366539674,0.39113959129618636,53.497513775030235
11,3,Murder,171615,6.2693186399677465,25.57897220841625,-19.309653568448503,0.7856950504003284,0.3929199934336973,0.39277505696663106,53.403440397796
11,4,Commercial burglary,191786,6.488823186847646,26.838285600004376,-20.34946241315673,0.7804908370497143,0.37317179964610026,0.4073190374036141,51.681001657483314
11,5,Pickpocket (non-transit),202618,6.187564395466559,27.325340894898442,-21.137776499431883,0.7852108983492541,0.36370970168033734,0.4215011966689167,51.41110065851364
11,6,Vehicle accessory theft,238538,7.240290283564037,28.019717715219944,-20.779427431655908,0.7569501688808128,0.33678260877511446,0.42016756010569833,46.08811539667607
