run,step,observed_50x,individual_50x
7,12,8.511400797383864,2.251041526676522
7,13,8.832818169600861,2.3428750615956635
7,14,8.949289969986113,0.32253729337454645
7,15,9.300945213456973,3.5490301482775615
7,16,10.630291627469425,6.972629126909466
7,17,9.848586659499171,0.4905254670071227
7,18,10.116247816153743,1.3730233391569233
7,19,12.295614388747031,10.292075437889173
7,20,12.66630829189625,3.164897191237737
8,1,6.346593199838732,6.346593199838732
8,2,6.438426734757873,1.0056891994803565
8,3,6.354432647941585,0.13887022353626305
8,4,7.164135644850602,2.9633113828786453
8,5,8.01639564574654,2.623975272140841
8,6,8.12950768265914,1.4402186086099538
8,7,8.276217354298257,1.5589302513103078
8,8,8.443085606773284,0.7055503292568204
8,9,6.753124580029566,0.2015858083590915
8,10,4.020516955606325,1.4592572682883125
8,11,4.726067284863146,10.364870313129956
8,12,4.775343815795368,1.4816556914393226
8,13,5.471934775791785,7.79913094118174
8,14,6.029655512251938,2.387671907897684
8,15,6.159566366527796,2.927473905837029
8,16,6.552658692828025,1.6317251265510908
8,17,6.80800071674954,4.527841239976706
8,18,7.0342247905747435,6.357792411414237
8,19,7.148456748644896,1.533172064686646
8,20,7.7341755140438115,2.741566993683645
9,1,9.201272230434977,9.201272230434977
9,2,9.586525108632353,0.9519329839179321
9,3,13.610401827711328,8.343412623751288
9,4,14.03373202526542,1.3685436545267213
9,5,10.06473144290642,1.385342471889979
9,6,11.74125341575953,4.51552210724365
9,7,12.099628186175693,1.2363929579357613
9,8,8.702907315325001,2.3383953769654617
9,9,8.870895488957578,0.7033104869417193
9,10,8.96384894503427,0.3202974510594454
9,11,9.061282085741164,0.3572548492586122
9,12,11.237288894861802,5.0049276530932225
9,13,11.650539801997938,2.161447834072481
9,14,12.068270393764278,1.6507637862294495
9,15,12.106347713120996,0.7055503292568204
9,16,12.93060968507817,5.265869282802491
9,17,12.186982036464633,0.9284146396093715
9,18,5.608565157012946,3.390001343905389
9,19,5.746315459391659,0.7481073332437397
9,20,5.77207364601532,1.0964028132419477
10,1,1.6115665457151815,1.6115665457151815
10,2,2.4638265466111187,0.995609909062402
10,3,4.71374815213009,2.9106750884737713
10,4,7.710657169735251,6.2771580880706
10,5,7.997356986068181,0.9239349549791694
10,6,8.28405680240111,0.6260359270707342
10,7,9.619002822201317,3.2634502531021816
10,8,9.71643596290821,0.9653720378085383
10,9,10.715405635443265,2.8905165076378623
10,10,13.159073601218473,8.373650495005151
10,11,13.266586032343323,1.548850960892353
10,12,13.532007346682793,3.0058683868655645
10,13,13.951977780764235,3.1223401872508174
10,14,14.18492138153474,2.193925547641446
10,15,14.454822380504412,1.925144469829324
10,16,14.464901670922368,0.2385432065582583
10,17,14.547775836581105,0.5006047574250773
10,18,14.71128432558348,1.5634099359405098
10,19,14.88823186847646,1.0672848631456346
10,20,16.009272947184517,5.215472830712717
11,1,2.2745598709850827,2.2745598709850827
11,2,2.449267571562962,1.3730233391569233
11,3,2.7695650226224076,0.4401290149173498
11,4,3.1335393988263225,0.5745195538234108
11,5,3.2320924606907675,1.1221609998656095
11,6,4.085472382744255,3.665501948662814
11,7,5.437217219907718,7.096940375397572
11,8,5.585046812704386,2.2633606594095776
11,9,5.713837745822694,0.6002777404470725
11,10,5.833669309680598,1.6518837073869999
11,11,6.23460108408368,4.78094342158312
11,12,9.429736146575282,6.031895354567038
11,13,9.44989472741119,0.41549074945123865
11,14,9.470053308247099,0.23518344308560676
11,15,9.75675312458003,3.066344129373292
11,16,13.144514626170318,9.1419164090848
11,17,13.184831787842135,0.8029834699637145
11,18,13.627200645074586,6.223401872508175
11,19,13.971016440442593,1.6619629978049546
11,20,5.450656273798325,1.8713882542668996
12,1,2.160327912914931,2.160327912914931
12,2,4.027236482551628,2.2712001075124313
12,3,4.605115799847691,0.922815033821619
12,4,4.816780898624737,1.011288805268109
12,5,5.703758455404739,1.5566904089952067
12,6,5.829189625050397,0.5095641266854813
12,7,11.120817094476548,9.594364556735206
12,8,12.27097612328092,5.362182502351835
12,9,13.405456255879587,5.783272857590825
12,10,14.05389060610133,3.7394167450611477
12,11,3.565828965640819,2.160327912914931
12,12,3.647583210142006,0.1993459660439905
12,13,3.85476862428885,1.048246203467276
12,14,3.9857993997222594,5.349863369618779
12,15,4.040675536442235,2.012498320118264
12,16,4.1045110424226134,0.72682883125028
12,17,5.469694933476683,3.3373650495005154
12,18,5.55032925682032,4.8918156161806206
12,19,5.574967522286431,2.560139766160462
12,20,6.021816064149084,0.7996237064910631
13,1,2.7807642341979126,2.7807642341979126
13,2,3.8469291761859967,1.2811898042377816
13,3,2.0068987143305113,0.4390090937597993
13,4,5.681360032253729,4.773103973480267
13,5,5.766474040227568,0.46924696501366303
13,6,5.596246024279891,2.7561259687318014
13,7,6.157326524212696,1.576848989831116
13,8,7.081261479191865,3.522152040496349
13,9,6.407068942346458,0.8948170048828562
13,10,6.525780585046813,1.2979886216010392
13,11,7.009586525108633,1.4323791605071003
13,12,7.138377458226941,1.394301841150383
13,13,7.292926577968911,1.3819827084173275
13,14,7.848407472113963,1.7414773999910407
13,15,9.328943242395736,4.048514984545088
13,16,11.023383953769654,4.082112619271603
13,17,11.604623034538369,5.807911123056937
13,18,11.659499171258343,0.40765130134838506
13,19,11.898042377816601,1.0560856515701296
13,20,13.682076781794562,6.709447654885096
14,1,2.2174438919500066,2.2174438919500066
14,2,3.680060923710971,2.276799713300184
14,3,5.896384894503427,5.415938717914258
14,4,9.610043452940912,9.726515253326166
14,5,9.811629261300004,0.5252430228911885
14,6,10.007615463871343,2.363033642431573
14,7,10.831877435828517,2.508623392913139
14,8,10.667249025668593,0.3628544550463647
14,9,10.863235228239931,1.2128746136272006
14,10,10.99202616135824,0.40653138019083457
14,11,11.619182009586526,3.89956547059087
14,12,11.703176096402814,0.3113380817990413
14,13,11.974197016530036,4.539040451552211
14,14,12.041392285983067,0.328136899162299
14,15,14.211799489315952,11.962997804954531
14,16,14.608251579088833,4.061954038435694
14,17,16.153742776508533,6.978228732697218
14,18,16.2993325269901,4.264659767952336
14,19,16.42812346010841,1.4323791605071003
14,20,16.54011557586346,0.7145096985172243
15,1,3.1548179008197823,3.1548179008197823
15,2,3.289208439725843,7.968239035971868
15,3,4.870537114187162,7.472113963176993
15,4,4.871657035344712,0.25982170855171793
15,5,4.997088204990368,6.428347444339918
15,6,5.001567889620571,1.3595842852663174
15,7,6.230121399453479,7.744254804461766
15,8,6.23348116292613,0.24302289118846032
15,9,6.395869730770953,1.0247278591587152
15,10,6.701608206782242,11.3459212471442
15,11,6.7172871029879495,0.6137167943376787
15,12,6.720646866460601,0.9698517224387403
15,13,6.749764816556914,3.907404918693724
15,14,6.777762845495677,4.3632128298167805
15,15,6.781122608968329,0.6898714330511132
15,16,6.829279218743,0.7861846526004569
15,17,6.846078036106258,3.342964655288268
15,18,6.909913542086637,3.67782108139587
15,19,6.924472517134793,2.5937374008869774
15,20,6.9379115710254,1.2431124848810644
16,1,1.002329436007705,1.002329436007705
16,2,4.079872776956503,3.962281055413699
16,3,4.689109886663979,1.4670967163911661
16,4,4.656632173095014,0.6081171885499261
16,5,4.715987994445191,0.5957980558168705
16,6,5.28714778479595,5.112440084218071
16,7,5.695919007301886,1.5410115127894997
16,8,6.117009362540877,0.997849751377503
16,9,6.149487076109842,0.3572548492586122
16,10,6.80800071674954,1.1613582403798772
16,11,9.388299063745912,4.6331138287864535
16,12,9.828428078663261,1.2397527214084128
16,13,9.666039510818438,0.3426958742104556
16,14,11.149935044572862,9.298705371141871
16,15,11.760292075437889,3.4101599247412984
16,16,12.012274335886753,1.464856874076065
16,17,14.375307978318327,7.361241768579492
16,18,14.421224745777897,1.3427854679030595
16,19,14.445863011244008,0.7167495408323254
16,20,14.62505039645209,1.3842225507324284
17,1,5.87958607714017,5.87958607714017
17,2,6.4989024772656006,1.2173542982574026
17,3,6.562737983245979,0.23406352192805627
17,4,4.47184518209918,0.5151637324732339
17,5,6.349952963311383,5.566008153026027
17,6,10.956188684316624,8.402768445101465
17,7,11.185772521614478,0.8309814989024773
17,8,11.527348474667383,1.196075796263943
17,9,12.732383640191731,3.834610043452941
17,10,12.627111051381982,0.5812390807687139
17,11,12.73350356134928,1.0426465976795234
17,12,12.09290865923039,0.7615463871343457
17,13,10.448864399946244,2.2308829458406128
17,14,10.705326345025311,0.8466603951081844
17,15,11.067060878914125,2.613895981722887
17,16,13.619361196971733,10.346951574609147
17,17,14.730322985261838,6.194283922411862
17,18,15.795368006092371,4.770864131165166
17,19,16.356448506025174,3.4549567710433187
17,20,16.448282040944317,0.7324284370380325
18,1,7.523630336424316,7.523630336424316
18,2,9.652600456927832,8.730905344263764
18,3,10.611252967791067,2.4212695426241995
18,4,10.760202481745285,0.9071361376159118
18,5,10.863235228239931,0.9127357434036644
18,6,11.426555570487837,3.5826277830040767
18,7,11.512789499619227,0.3874927205124759
18,8,11.919320879810062,4.592796667114635
18,9,12.07386999955203,0.8948170048828562
18,10,12.18026250951933,0.6372351386462393
18,11,12.53303767414774,1.5544505666801056
18,12,12.88581283877615,4.42704833579716
18,13,13.421135152085293,6.403709178873807
18,14,13.646239304752946,0.9284146396093715
18,15,14.102047215876002,2.519822604488644
18,16,14.14012453523272,1.403261210410787
18,17,14.065089817676835,0.47484657080141557
18,18,14.059490211889083,0.27102092012722306
18,19,14.014693365587062,0.59467813465932
18,20,14.368588451373023,7.4900327016978006
19,1,0.44124893607490034,0.44124893607490034
19,2,3.953321686153295,3.67894100255342
19,3,4.3889710164404425,1.6272454419208888
19,4,4.234421896698472,0.601397661604623
19,5,4.573758007436276,0.601397661604623
19,6,5.133718586211531,2.8423598978631905
19,7,3.7763741432603144,0.43116964565694577
19,8,4.517761949558751,1.1311203691260134
19,9,6.678089862473682,3.513192671235945
19,10,6.855037405366662,0.9732114859113918
19,11,9.071361376159118,6.018456300676433
19,12,9.275187026833311,0.7335483581955831
19,13,9.60444384715316,2.528781973749048
19,14,10.097209156475385,1.4614971106034136
19,15,10.173363795188818,2.2208036554226585
19,16,9.946019800206065,1.7112395287371769
19,17,10.385028893965865,1.3931819199928326
19,18,10.400707790171571,0.6775523003180576
19,19,11.062581194283922,2.8076423419791245
19,20,11.993235676208394,5.432737535277517
20,1,9.960578775254222,9.960578775254222
20,2,9.266227657572907,0.7940241007033105
20,3,9.849706580656722,2.3238364019173052
20,4,10.66052949872329,2.0785736684137435
20,5,11.130896384894504,1.5029341934327822
20,6,14.299153339604892,7.642341979124669
20,7,16.27581418268154,7.324284370380325
20,8,16.60843076647404,3.2343323030058686
20,9,13.890382117098957,3.2388119876360704
20,10,16.90073018859472,11.447834072481298
20,11,17.66787618151682,6.420507996237065
20,12,17.807866326210636,4.069793486538548
20,13,17.580522331227883,0.788424494915558
20,14,18.251355104600638,4.410249518433902
20,15,18.40814406665771,3.2612104107870805
20,16,18.446221386014425,0.6372351386462393
20,17,20.621108273977512,10.040093177440308
20,18,22.018769878600548,11.896922456659052
20,19,21.16650987770461,0.3034986336961878
20,20,21.179948931595217,0.5678000268781078
21,1,0.43004972449939527,0.43004972449939527
21,2,0.6909913542086638,0.4614075169108095
21,3,0.7145096985172243,1.2632710657169735
21,4,0.7313085158804821,0.7391479639833356
21,5,0.738028042825785,0.48604578237692064
21,6,0.9754513282264928,7.1327778524391885
21,7,0.9776911705415938,0.1332706177485105
21,8,1.7347578730457376,0.9440935358150786
21,9,2.332795771177709,9.120637907091341
21,10,2.3563141154862697,1.47605608565157
21,11,2.3686332482193255,0.9631321954934373
21,12,7.977198405232271,7.420597589929669
21,13,8.141826815392196,1.949782735295435
21,14,8.804820140662097,10.094969314160283
21,15,8.828338484970658,2.3294360077050578
21,16,8.94369036419836,0.590198450029118
21,17,9.00640594902119,2.097612328092102
21,18,9.048962953008107,1.385342471889979
21,19,9.353581507861847,1.1199211575505084
21,20,9.382699457958159,1.5600501724678582
22,1,0.6764323791605071,0.6764323791605071
22,2,0.9709716435962908,0.3270169780047485
22,3,3.2824889127805403,2.715808807059983
22,4,3.4101599247412984,0.25534202392151595
22,5,5.275948573220445,5.029565918559333
22,6,5.703758455404739,2.0696142991533395
22,7,6.6881691528916365,3.657662500559961
22,8,12.053711418716123,8.91905209873225
22,9,10.420866371007481,0.8489002374232854
22,10,11.272006450745868,2.603816691304932
22,11,11.627021457689379,1.9968194239125565
22,12,11.649419880840389,0.32477713568964744
22,13,11.950678672221475,3.0069883080231152
22,14,12.39864713524168,1.469336558706267
22,15,12.853335125207185,2.6934103839089727
22,16,12.737983245979484,0.7649061506069973
22,17,13.292344218966985,2.8166017112395285
22,18,12.743582851767236,0.4916453881646732
22,19,13.280025086233929,5.657841687945169
22,20,13.727993549254132,5.511132016306052
23,1,2.298078215293643,2.298078215293643
23,2,3.4146396093715,2.8994758768982662
23,3,6.052053935402948,4.02947632486673
23,4,7.029745105944541,2.4089504098911436
23,5,7.804730546969493,1.7481969269363438
23,6,5.251310307754334,1.0560856515701296
23,7,6.295076826591408,2.3451149039107646
23,8,6.411548626976661,2.04833579715988
23,9,7.091340769609819,2.433588675357255
23,10,9.42861622541773,11.563185951709
23,11,9.657080141558035,4.442727232002867
23,12,10.607893204318415,6.280517851543252
23,13,13.067240066299332,7.297406262599113
23,14,13.175872418581731,0.7425077274559871
23,15,13.374098463468172,0.8007436276486135
23,16,13.604802221923576,1.6866012632710656
23,17,13.927339515298122,1.3203870447520494
23,18,14.114366348609058,0.997849751377503
23,19,14.434663799668503,7.065582582986158
23,20,14.567934417417014,4.663351700040317
24,1,3.713658558437486,3.713658558437486
24,2,3.7808538278905166,0.2385432065582583
24,3,11.452313757111499,10.051292389015813
24,4,9.79931012856695,0.40653138019083457
24,5,3.196254983649151,0.8489002374232854
24,6,3.65654257940241,0.6943511176813152
24,7,3.8110916991443804,1.8534695157460914
24,8,4.028356403709179,0.5196434171034359
24,9,4.434887783900013,2.878197374904807
24,10,5.301706759844107,7.217891860413027
24,11,5.486493750839941,1.8153921963893742
24,12,6.996147471218026,4.0865923039018055
24,13,7.120458719706133,0.3841329570398244
24,14,7.411638220669265,0.9799310128566949
24,15,8.299735698606819,2.215204049634906
24,16,11.218250235183444,7.22461138735833
24,17,12.022353626304708,5.961340321641356
24,18,12.024593468619809,0.048156609774671864
24,19,12.264256596335619,1.0236079380011647
24,20,12.172423061416476,0.03135779241141424
25,1,3.6307843927787484,3.6307843927787484
25,2,7.814809837387448,6.551538771670474
25,3,8.859696277382072,2.161447834072481
25,4,6.6332930161716614,3.858128387761502
25,5,7.920082426197196,2.571338977735967
25,6,8.037674147739999,1.9509026564529857
25,7,10.363750391972404,7.211172333467724
25,8,10.451104242261344,1.3338260986426556
25,9,10.561976436858846,0.7671459929220983
25,10,10.492541325090714,2.00465887201541
25,11,11.163374098463468,6.25475966491959
25,12,11.07826009048963,0.3113380817990413
25,13,11.974197016530036,2.897236034583165
25,14,12.002195045468799,0.334856426107602
25,15,12.175782824889128,2.2633606594095776
25,16,12.833176544371277,6.4182681539219635
25,17,13.311382878645343,7.165255566008153
25,18,14.829995968283832,6.93679164986785
25,19,15.273484746673834,5.255789992384536
25,20,15.389956547059088,0.7727455987098508
26,1,3.3866415804327374,3.3866415804327374
26,2,7.122698562021234,5.495453120100345
26,3,10.407427317116875,7.122698562021234
26,4,10.812838776150159,1.4021412892532366
26,5,11.753572548492587,2.5578999238453615
26,6,12.097388343860592,1.7829144828204095
26,7,11.863324821932537,0.5566008153026027
26,8,16.223177888276666,12.173542982574027
26,9,16.45500156788962,1.1624781615374278
26,10,16.556914393226716,1.006809120637907
26,11,17.44837163463692,5.069883080231151
26,12,17.97697442100076,2.9633113828786453
26,13,17.411414236437754,0.24078304887335933
26,14,17.983693947946065,5.0082874165658735
26,15,18.268153921963894,2.4828652062894774
26,16,18.43726201675402,1.513013483850737
26,17,19.82820409443175,11.74013349460198
26,18,19.995072346906777,2.5388612641670028
26,19,20.045468798996552,1.1669578461676298
26,20,18.613089638489452,1.4413385297675043
27,1,1.649643865071899,1.649643865071899
27,2,3.6027863638399857,2.8177216323970793
27,3,3.8626080723917036,0.7581866236616942
27,4,4.722707521390494,2.4291089907270527
27,5,5.0956412668548134,1.1356000537562156
27,6,12.027953232092461,10.696366975764906
27,7,14.483940330600726,7.442996013080679
27,8,12.921650315817766,0.6394749809613404
27,9,14.062849975361734,5.847108363571205
27,10,15.150293419343278,7.538189311472473
27,11,15.367558123908077,1.3495049948483626
27,12,14.687765981274918,0.30909823948394033
27,13,14.740402275679791,0.6876315907360122
27,14,14.9778255610805,2.1312099628186174
27,15,7.015186130896385,0.32253729337454645
27,16,7.157416117905299,0.8466603951081844
27,17,7.438516328450477,1.2173542982574026
27,18,7.4788334901222955,0.8455404739506339
27,19,7.721856381310756,4.907494512386328
27,20,8.035434305424898,1.6306052053935403
28,1,4.485284235989786,4.485284235989786
28,2,8.36693096805985,6.736325762666309
28,3,5.712717824665144,0.4905254670071227
28,4,5.993818035210321,0.6114769520225776
28,5,5.216592751870269,0.30909823948394033
28,6,7.383640191730502,4.861577744926757
28,7,7.645701742597321,1.0056891994803565
28,8,7.962639430184115,3.839089728083143
28,9,8.079111230569367,0.40093177440308203
28,10,7.348922635846437,1.3427854679030595
28,11,7.579626394301841,3.4168794516866012
28,12,7.764413385297675,0.6954710388388657
28,13,8.048873359315504,2.8692380056444025
28,14,11.114097567531246,7.168615329480804
28,15,11.199211575505084,1.9430632083501322
28,16,11.280965820006271,2.068494377995789
28,17,11.490391076468217,4.3161761411996595
28,18,11.51950902656453,0.6663530887425525
28,19,12.02907315325001,6.358912332571787
28,20,12.740223088294584,2.7438068359987455
29,1,1.2386328002508624,1.2386328002508624
29,2,2.184966178381042,2.273439949827532
29,3,5.284907942480849,3.7450163508489003
29,4,1.6138063880302826,0.5767593961385119
29,5,1.638444653496394,0.4546879899655064
29,6,1.770595350087354,2.603816691304932
29,7,1.8557093580611925,0.5666801057205573
29,8,3.2567307261568788,2.4593468619809165
29,9,1.2307933521480088,0.24974241813376338
29,10,3.2544908838417776,4.400170228015948
29,11,3.6520628947722082,5.1068404784303185
29,12,3.67782108139587,1.7011602383192224
29,13,3.762935089369708,0.20494557183174306
29,14,3.8088518568292793,2.727008018635488
29,15,4.355373381713927,1.7414773999910407
29,16,4.380011647180038,0.7873045737580074
29,17,5.166196299780496,1.4178201854589436
29,18,5.318505577207365,0.4110110648210366
29,19,5.471934775791785,1.0191282533709627
29,20,11.36383998566501,13.841105586166734
30,1,0.8108229180665681,0.8108229180665681
30,2,0.8914572414102048,0.4961250727948752
30,3,2.3574340366438205,1.6440442592841464
30,4,2.6407740895040988,0.6282757693858353
30,5,7.271648075975452,8.21686153294808
30,6,10.093849393002733,7.1910137526318145
30,7,12.55319625498365,6.505622004210903
30,8,13.092998252922994,3.5277516462841016
30,9,12.15786408636832,1.0426465976795234
30,10,16.60395108184384,11.420955964700084
30,11,16.684585405187473,1.2587913810867715
30,12,17.08999686422076,2.151368543654527
30,13,17.29606235721005,1.3181472024369485
30,14,17.367737311293286,1.8097925906016217
30,15,17.62195941405725,1.7414773999910407
30,16,12.86117457331004,3.8827666532276126
30,17,12.97092684674999,1.0471262823097254
30,18,15.17605160596694,7.946960533978408
30,19,15.310442144873,1.405501052725888
30,20,15.349639385387269,0.4524481476504054
31,1,3.1066612910451106,3.1066612910451106
31,2,6.171885499260852,8.168704923173408
31,3,6.061013304663351,0.29789902790843525
31,4,6.296196747748959,1.0908032074541951
31,5,5.52905075482686,0.4289298033418447
31,6,5.5514491779778705,0.328136899162299
31,7,6.598575460287596,1.9408233660350311
31,8,6.908793620929087,4.288178112260897
31,9,7.77449267571563,3.161537427765085
31,10,6.955830309546208,0.2945392644357837
31,11,8.155265869282802,8.824978721498006
31,12,11.137615911839806,7.2167719392554766
31,13,13.24082784571966,6.083411727814362
31,14,13.319222326748196,1.918424942884021
31,15,13.444653496393855,0.7503471755588407
31,16,13.496169869641177,0.5106840478430319
31,17,13.63616001433499,1.6272454419208888
31,18,13.901581328674462,4.076513013483851
31,19,14.124445639027012,4.100031357792411
31,20,14.333870895488957,1.513013483850737
32,1,2.287998924875689,2.287998924875689
32,2,4.204184025444609,2.7550060475742506
32,3,10.309994176409981,7.740895040989114
32,4,10.827397751198315,1.407740895040989
32,5,11.40863683196703,1.7112395287371769
32,6,10.165524347085965,0.6215562424405322
32,7,3.486314563454733,0.08399408681628813
32,8,3.9790798727769565,1.7123594498947274
32,9,4.568158401648524,1.264390986874524
32,10,5.451776194955875,1.8937866774179097
32,11,3.6934999776015767,0.4871657035344712
32,12,6.082291806656811,5.339784079200824
32,13,6.264838955337544,0.9429736146575282
32,14,6.446266182860726,1.7112395287371769
32,15,6.856157326524213,1.0303274649464678
32,16,10.722125162388568,10.626931863996775
32,17,10.781480983738744,0.605877346234825
32,18,11.294404873896879,2.594857322044528
32,19,11.455673520584151,0.7637862294494467
32,20,10.140886081619854,0.48156609774671866
33,1,0.11759172154280338,0.11759172154280338
33,2,1.9217847063566724,3.813331541459481
33,3,2.097612328092102,0.3012587913810868
33,4,3.489674326927384,1.7963535367110155
33,5,3.9443623168928905,2.6642924338126597
33,6,6.876315907360122,5.279308336693097
33,7,7.4642745150741385,1.660843076647404
33,8,7.707297406262599,0.6282757693858353
33,9,8.12838776150159,1.0090489629530082
33,10,8.187743582851768,0.4703668861712135
33,11,10.08824978721498,4.073153250011199
33,12,12.938449133181024,7.9995968283832815
33,13,8.972808314294674,0.4782063342740671
33,14,8.985127447027729,0.23518344308560676
33,15,10.85651570129463,5.48537382968239
33,16,11.0133046633517,2.405590646418492
33,17,10.48582179814541,0.535322313309143
33,18,11.05922143081127,4.962370649106303
33,19,11.007705057563948,0.3785333512520719
33,20,11.47471218026251,1.7941136943959146
34,1,0.8377010258477803,0.8377010258477803
34,2,1.34390538906061,1.253191775299019
34,3,4.112350490525467,7.243650047036689
34,4,5.204273619137212,3.2623303319446313
34,5,6.062133225820903,1.702280159476773
34,6,6.363392017201989,1.0213680956860638
34,7,6.87295614388747,1.2610312234018726
34,8,6.944631097970703,0.3337365049500515
34,9,8.999686422075886,6.840478430318505
34,10,6.578416879451686,0.25870178739416744
34,11,6.7352058415087575,1.8769878600546521
34,12,7.22573130851588,3.499753617345339
34,13,9.11839806477624,4.754065313801909
34,14,10.46230345383685,3.4191192940017023
