physical_id,trajectory_group,posterior_prob,label
26069,0,1,Crime-free-stable
26078,0,1,Crime-free-stable
26079,0,1,Crime-free-stable
26094,0,1,Crime-free-stable
26104,0,1,Crime-free-stable
26106,0,1,Crime-free-stable
26109,0,1,Crime-free-stable
26113,0,1,Crime-free-stable
26115,0,1,Crime-free-stable
26117,0,1,Crime-free-stable
26118,0,1,Crime-free-stable
26119,0,1,Crime-free-stable
26122,0,1,Crime-free-stable
26133,0,1,Crime-free-stable
26134,0,1,Crime-free-stable
26153,0,1,Crime-free-stable
26154,0,1,Crime-free-stable
26161,0,1,Crime-free-stable
26165,0,1,Crime-free-stable
26167,0,1,Crime-free-stable
26169,0,1,Crime-free-stable
26170,0,1,Crime-free-stable
26172,0,1,Crime-free-stable
26173,0,1,Crime-free-stable
26178,0,1,Crime-free-stable
26179,0,1,Crime-free-stable
26180,0,1,Crime-free-stable
26193,0,1,Crime-free-stable
26265,0,1,Crime-free-stable
26276,0,1,Crime-free-stable
26278,0,1,Crime-free-stable
26279,0,1,Crime-free-stable
26282,0,1,Crime-free-stable
26305,0,1,Crime-free-stable
26306,0,1,Crime-free-stable
26312,0,1,Crime-free-stable
26318,0,1,Crime-free-stable
26323,0,1,Crime-free-stable
26337,0,1,Crime-free-stable
26362,0,1,Crime-free-stable
26365,0,1,Crime-free-stable
26375,0,1,Crime-free-stable
26389,0,1,Crime-free-stable
26412,0,1,Crime-free-stable
26419,0,1,Crime-free-stable
26420,0,1,Crime-free-stable
26422,0,1,Crime-free-stable
26439,0,1,Crime-free-stable
26448,0,1,Crime-free-stable
26473,0,1,Crime-free-stable
26481,0,1,Crime-free-stable
26485,0,1,Crime-free-stable
26622,0,1,Crime-free-stable
26624,0,1,Crime-free-stable
26629,0,1,Crime-free-stable
26648,0,1,Crime-free-stable
26656,0,1,Crime-free-stable
26657,0,1,Crime-free-stable
26658,0,1,Crime-free-stable
26675,0,1,Crime-free-stable
26676,0,1,Crime-free-stable
26691,0,1,Crime-free-stable
26710,0,1,Crime-free-stable
26711,0,1,Crime-free-stable
26714,0,1,Crime-free-stable
26715,0,1,Crime-free-stable
26727,0,1,Crime-free-stable
26729,0,1,Crime-free-stable
26731,0,1,Crime-free-stable
26732,0,1,Crime-free-stable
26736,0,1,Crime-free-stable
26738,0,1,Crime-free-stable
26742,0,1,Crime-free-stable
26758,0,1,Crime-free-stable
26761,0,1,Crime-free-stable
26775,0,1,Crime-free-stable
26795,0,1,Crime-free-stable
26808,0,1,Crime-free-stable
26813,0,1,Crime-free-stable
26814,0,1,Crime-free-stable
26815,0,1,Crime-free-stable
26825,0,1,Crime-free-stable
26826,0,1,Crime-free-stable
26827,0,1,Crime-free-stable
26828,0,1,Crime-free-stable
26829,0,1,Crime-free-stable
26830,0,1,Crime-free-stable
26831,0,1,Crime-free-stable
26832,0,1,Crime-free-stable
26833,0,1,Crime-free-stable
26834,0,1,Crime-free-stable
26835,0,1,Crime-free-stable
26836,0,1,Crime-free-stable
26837,0,1,Crime-free-stable
26838,0,1,Crime-free-stable
26839,0,1,Crime-free-stable
26843,0,1,Crime-free-stable
26866,0,1,Crime-free-stable
26867,0,1,Crime-free-stable
26868,0,1,Crime-free-stable
26888,0,1,Crime-free-stable
26900,0,1,Crime-free-stable
26918,0,1,Crime-free-stable
26923,0,1,Crime-free-stable
26939,0,1,Crime-free-stable
26985,0,1,Crime-free-stable
26990,0,1,Crime-free-stable
26997,0,1,Crime-free-stable
27019,0,1,Crime-free-stable
27034,0,1,Crime-free-stable
27049,0,1,Crime-free-stable
27051,0,1,Crime-free-stable
27072,0,1,Crime-free-stable
27101,0,1,Crime-free-stable
27102,0,1,Crime-free-stable
27115,0,1,Crime-free-stable
27119,0,1,Crime-free-stable
27120,0,1,Crime-free-stable
27121,0,1,Crime-free-stable
27132,0,1,Crime-free-stable
27135,0,1,Crime-free-stable
27152,0,1,Crime-free-stable
27156,0,1,Crime-free-stable
27158,0,1,Crime-free-stable
27161,0,1,Crime-free-stable
27170,0,1,Crime-free-stable
27183,0,1,Crime-free-stable
27188,0,1,Crime-free-stable
27190,0,1,Crime-free-stable
27191,0,1,Crime-free-stable
27193,0,1,Crime-free-stable
27194,0,1,Crime-free-stable
27211,0,1,Crime-free-stable
27292,0,1,Crime-free-stable
27298,0,1,Crime-free-stable
27318,0,1,Crime-free-stable
27321,0,1,Crime-free-stable
27329,0,1,Crime-free-stable
27334,0,1,Crime-free-stable
27335,0,1,Crime-free-stable
27338,0,1,Crime-free-stable
27341,0,1,Crime-free-stable
27344,0,1,Crime-free-stable
27345,0,1,Crime-free-stable
27354,0,1,Crime-free-stable
27375,0,1,Crime-free-stable
27384,0,1,Crime-free-stable
27389,0,1,Crime-free-stable
27395,0,1,Crime-free-stable
27399,0,1,Crime-free-stable
27419,0,1,Crime-free-stable
27428,0,1,Crime-free-stable
27430,0,1,Crime-free-stable
27437,0,1,Crime-free-stable
27438,0,1,Crime-free-stable
27440,0,1,Crime-free-stable
27444,0,1,Crime-free-stable
27454,0,1,Crime-free-stable
27464,0,1,Crime-free-stable
27467,0,1,Crime-free-stable
27510,0,1,Crime-free-stable
27512,0,1,Crime-free-stable
27513,0,1,Crime-free-stable
27535,0,1,Crime-free-stable
27536,0,1,Crime-free-stable
27537,0,1,Crime-free-stable
27538,0,1,Crime-free-stable
27540,0,1,Crime-free-stable
27541,0,1,Crime-free-stable
27542,0,1,Crime-free-stable
27544,0,1,Crime-free-stable
27545,0,1,Crime-free-stable
27546,0,1,Crime-free-stable
27547,0,1,Crime-free-stable
27548,0,1,Crime-free-stable
27550,0,1,Crime-free-stable
27562,0,1,Crime-free-stable
27569,0,1,Crime-free-stable
27571,0,1,Crime-free-stable
27574,0,1,Crime-free-stable
27576,0,1,Crime-free-stable
27578,0,1,Crime-free-stable
27580,0,1,Crime-free-stable
27581,0,1,Crime-free-stable
27583,0,1,Crime-free-stable
27586,0,1,Crime-free-stable
27587,0,1,Crime-free-stable
27588,0,1,Crime-free-stable
27591,0,1,Crime-free-stable
27592,0,1,Crime-free-stable
27593,0,1,Crime-free-stable
27594,0,1,Crime-free-stable
27596,0,1,Crime-free-stable
27598,0,1,Crime-free-stable
27605,0,1,Crime-free-stable
27607,0,1,Crime-free-stable
27609,0,1,Crime-free-stable
27610,0,1,Crime-free-stable
27612,0,1,Crime-free-stable
27621,0,1,Crime-free-stable
27623,0,1,Crime-free-stable
27631,0,1,Crime-free-stable
27633,0,1,Crime-free-stable
27634,0,1,Crime-free-stable
27639,0,1,Crime-free-stable
27640,0,1,Crime-free-stable
27642,0,1,Crime-free-stable
27645,0,1,Crime-free-stable
27648,0,1,Crime-free-stable
27649,0,1,Crime-free-stable
27661,0,1,Crime-free-stable
27670,0,1,Crime-free-stable
27677,0,1,Crime-free-stable
27685,0,1,Crime-free-stable
27705,0,1,Crime-free-stable
27706,0,1,Crime-free-stable
27713,0,1,Crime-free-stable
27718,0,1,Crime-free-stable
27724,0,1,Crime-free-stable
27728,0,1,Crime-free-stable
27729,0,1,Crime-free-stable
27734,0,1,Crime-free-stable
27737,0,1,Crime-free-stable
27757,0,1,Crime-free-stable
27761,0,1,Crime-free-stable
27769,0,1,Crime-free-stable
27771,0,1,Crime-free-stable
27772,0,1,Crime-free-stable
27778,0,1,Crime-free-stable
27787,0,1,Crime-free-stable
27790,0,1,Crime-free-stable
27817,0,1,Crime-free-stable
27821,0,1,Crime-free-stable
27825,0,1,Crime-free-stable
27826,0,1,Crime-free-stable
27827,0,1,Crime-free-stable
27829,0,1,Crime-free-stable
27836,0,1,Crime-free-stable
27851,0,1,Crime-free-stable
27867,0,1,Crime-free-stable
27878,0,1,Crime-free-stable
27880,0,1,Crime-free-stable
27889,0,1,Crime-free-stable
27890,0,1,Crime-free-stable
27908,0,1,Crime-free-stable
27917,0,1,Crime-free-stable
27929,0,1,Crime-free-stable
27947,0,1,Crime-free-stable
27954,0,1,Crime-free-stable
28050,0,1,Crime-free-stable
28066,0,1,Crime-free-stable
28069,0,1,Crime-free-stable
28070,0,1,Crime-free-stable
28101,0,1,Crime-free-stable
28102,0,1,Crime-free-stable
28170,0,1,Crime-free-stable
28171,0,1,Crime-free-stable
28173,0,1,Crime-free-stable
28174,0,1,Crime-free-stable
28175,0,1,Crime-free-stable
28176,0,1,Crime-free-stable
28187,0,1,Crime-free-stable
28200,0,1,Crime-free-stable
28201,0,1,Crime-free-stable
28216,0,1,Crime-free-stable
28229,0,1,Crime-free-stable
28239,0,1,Crime-free-stable
28241,0,1,Crime-free-stable
28251,0,1,Crime-free-stable
28302,0,1,Crime-free-stable
28303,0,1,Crime-free-stable
28305,0,1,Crime-free-stable
28306,0,1,Crime-free-stable
28308,0,1,Crime-free-stable
28314,0,1,Crime-free-stable
28315,0,1,Crime-free-stable
28321,0,1,Crime-free-stable
28341,0,1,Crime-free-stable
28346,0,1,Crime-free-stable
28350,0,1,Crime-free-stable
28363,0,1,Crime-free-stable
28365,0,1,Crime-free-stable
28366,0,1,Crime-free-stable
28383,0,1,Crime-free-stable
28385,0,1,Crime-free-stable
28393,0,1,Crime-free-stable
28401,0,1,Crime-free-stable
28406,0,1,Crime-free-stable
28413,0,1,Crime-free-stable
28418,0,1,Crime-free-stable
28432,0,1,Crime-free-stable
28435,0,1,Crime-free-stable
28439,0,1,Crime-free-stable
28440,0,1,Crime-free-stable
28441,0,1,Crime-free-stable
28442,0,1,Crime-free-stable
28447,0,1,Crime-free-stable
28484,0,1,Crime-free-stable
28497,0,1,Crime-free-stable
28499,0,1,Crime-free-stable
28502,0,1,Crime-free-stable
28509,0,1,Crime-free-stable
28510,0,1,Crime-free-stable
28511,0,1,Crime-free-stable
28529,0,1,Crime-free-stable
28534,0,1,Crime-free-stable
28557,0,1,Crime-free-stable
28583,0,1,Crime-free-stable
28602,0,1,Crime-free-stable
28603,0,1,Crime-free-stable
28605,0,1,Crime-free-stable
28607,0,1,Crime-free-stable
28612,0,1,Crime-free-stable
28614,0,1,Crime-free-stable
28615,0,1,Crime-free-stable
28619,0,1,Crime-free-stable
28621,0,1,Crime-free-stable
28634,0,1,Crime-free-stable
28659,0,1,Crime-free-stable
28662,0,1,Crime-free-stable
28670,0,1,Crime-free-stable
28675,0,1,Crime-free-stable
28677,0,1,Crime-free-stable
28689,0,1,Crime-free-stable
28701,0,1,Crime-free-stable
28719,0,1,Crime-free-stable
28742,0,1,Crime-free-stable
28749,0,1,Crime-free-stable
28750,0,1,Crime-free-stable
28754,0,1,Crime-free-stable
28758,0,1,Crime-free-stable
28773,0,1,Crime-free-stable
28776,0,1,Crime-free-stable
28779,0,1,Crime-free-stable
28782,0,1,Crime-free-stable
28789,0,1,Crime-free-stable
28799,0,1,Crime-free-stable
28805,0,1,Crime-free-stable
28819,0,1,Crime-free-stable
28827,0,1,Crime-free-stable
28833,0,1,Crime-free-stable
28836,0,1,Crime-free-stable
28839,0,1,Crime-free-stable
28843,0,1,Crime-free-stable
28855,0,1,Crime-free-stable
28863,0,1,Crime-free-stable
28874,0,1,Crime-free-stable
28881,0,1,Crime-free-stable
28905,0,1,Crime-free-stable
28921,0,1,Crime-free-stable
28924,0,1,Crime-free-stable
28938,0,1,Crime-free-stable
28939,0,1,Crime-free-stable
28954,0,1,Crime-free-stable
28968,0,1,Crime-free-stable
28972,0,1,Crime-free-stable
28973,0,1,Crime-free-stable
28990,0,1,Crime-free-stable
28991,0,1,Crime-free-stable
29003,0,1,Crime-free-stable
29005,0,1,Crime-free-stable
29032,0,1,Crime-free-stable
29033,0,1,Crime-free-stable
29043,0,1,Crime-free-stable
29055,0,1,Crime-free-stable
29060,0,1,Crime-free-stable
29063,0,1,Crime-free-stable
29110,0,1,Crime-free-stable
29112,0,1,Crime-free-stable
29118,0,1,Crime-free-stable
29120,0,1,Crime-free-stable
29122,0,1,Crime-free-stable
29128,0,1,Crime-free-stable
29129,0,1,Crime-free-stable
29131,0,1,Crime-free-stable
29157,0,1,Crime-free-stable
29174,0,1,Crime-free-stable
29179,0,1,Crime-free-stable
29183,0,1,Crime-free-stable
29184,0,1,Crime-free-stable
29185,0,1,Crime-free-stable
29186,0,1,Crime-free-stable
29189,0,1,Crime-free-stable
29193,0,1,Crime-free-stable
29195,0,1,Crime-free-stable
29196,0,1,Crime-free-stable
29201,0,1,Crime-free-stable
29203,0,1,Crime-free-stable
29216,0,1,Crime-free-stable
29240,0,1,Crime-free-stable
29244,0,1,Crime-free-stable
29252,0,1,Crime-free-stable
29253,0,1,Crime-free-stable
29255,0,1,Crime-free-stable
29258,0,1,Crime-free-stable
29262,0,1,Crime-free-stable
29281,0,1,Crime-free-stable
29285,0,1,Crime-free-stable
29322,0,1,Crime-free-stable
29337,0,1,Crime-free-stable
29354,0,1,Crime-free-stable
29391,0,1,Crime-free-stable
29392,0,1,Crime-free-stable
29408,0,1,Crime-free-stable
29412,0,1,Crime-free-stable
29429,0,1,Crime-free-stable
29430,0,1,Crime-free-stable
29432,0,1,Crime-free-stable
29436,0,1,Crime-free-stable
29459,0,1,Crime-free-stable
29464,0,1,Crime-free-stable
29470,0,1,Crime-free-stable
29513,0,1,Crime-free-stable
29526,0,1,Crime-free-stable
29527,0,1,Crime-free-stable
29528,0,1,Crime-free-stable
29537,0,1,Crime-free-stable
29544,0,1,Crime-free-stable
29545,0,1,Crime-free-stable
29555,0,1,Crime-free-stable
29561,0,1,Crime-free-stable
29567,0,1,Crime-free-stable
29568,0,1,Crime-free-stable
29569,0,1,Crime-free-stable
29570,0,1,Crime-free-stable
29573,0,1,Crime-free-stable
29604,0,1,Crime-free-stable
29606,0,1,Crime-free-stable
29611,0,1,Crime-free-stable
29628,0,1,Crime-free-stable
29656,0,1,Crime-free-stable
29657,0,1,Crime-free-stable
29659,0,1,Crime-free-stable
29665,0,1,Crime-free-stable
29670,0,1,Crime-free-stable
29722,0,1,Crime-free-stable
29724,0,1,Crime-free-stable
29727,0,1,Crime-free-stable
29730,0,1,Crime-free-stable
29731,0,1,Crime-free-stable
29734,0,1,Crime-free-stable
29735,0,1,Crime-free-stable
29737,0,1,Crime-free-stable
29748,0,1,Crime-free-stable
29758,0,1,Crime-free-stable
29760,0,1,Crime-free-stable
29768,0,1,Crime-free-stable
29775,0,1,Crime-free-stable
29779,0,1,Crime-free-stable
29782,0,1,Crime-free-stable
29790,0,1,Crime-free-stable
29798,0,1,Crime-free-stable
29824,0,1,Crime-free-stable
29825,0,1,Crime-free-stable
29870,0,1,Crime-free-stable
29888,0,1,Crime-free-stable
29903,0,1,Crime-free-stable
29920,0,1,Crime-free-stable
29944,0,1,Crime-free-stable
29960,0,1,Crime-free-stable
29969,0,1,Crime-free-stable
29970,0,1,Crime-free-stable
29971,0,1,Crime-free-stable
29994,0,1,Crime-free-stable
30019,0,1,Crime-free-stable
30020,0,1,Crime-free-stable
30021,0,1,Crime-free-stable
30041,0,1,Crime-free-stable
30044,0,1,Crime-free-stable
30046,0,1,Crime-free-stable
30053,0,1,Crime-free-stable
30054,0,1,Crime-free-stable
30055,0,1,Crime-free-stable
30071,0,1,Crime-free-stable
30075,0,1,Crime-free-stable
30079,0,1,Crime-free-stable
30081,0,1,Crime-free-stable
30082,0,1,Crime-free-stable
30086,0,1,Crime-free-stable
30088,0,1,Crime-free-stable
30107,0,1,Crime-free-stable
30119,0,1,Crime-free-stable
30125,0,1,Crime-free-stable
30143,0,1,Crime-free-stable
30146,0,1,Crime-free-stable
30148,0,1,Crime-free-stable
30152,0,1,Crime-free-stable
30153,0,1,Crime-free-stable
30154,0,1,Crime-free-stable
30158,0,1,Crime-free-stable
30173,0,1,Crime-free-stable
30188,0,1,Crime-free-stable
30190,0,1,Crime-free-stable
30203,0,1,Crime-free-stable
30208,0,1,Crime-free-stable
30214,0,1,Crime-free-stable
30217,0,1,Crime-free-stable
30218,0,1,Crime-free-stable
30219,0,1,Crime-free-stable
30220,0,1,Crime-free-stable
30222,0,1,Crime-free-stable
30227,0,1,Crime-free-stable
30232,0,1,Crime-free-stable
30233,0,1,Crime-free-stable
30235,0,1,Crime-free-stable
30236,0,1,Crime-free-stable
30237,0,1,Crime-free-stable
30244,0,1,Crime-free-stable
30246,0,1,Crime-free-stable
30247,0,1,Crime-free-stable
30249,0,1,Crime-free-stable
30250,0,1,Crime-free-stable
30324,0,1,Crime-free-stable
30325,0,1,Crime-free-stable
30327,0,1,Crime-free-stable
30328,0,1,Crime-free-stable
30330,0,1,Crime-free-stable
30335,0,1,Crime-free-stable
30336,0,1,Crime-free-stable
30337,0,1,Crime-free-stable
30340,0,1,Crime-free-stable
30347,0,1,Crime-free-stable
30351,0,1,Crime-free-stable
30352,0,1,Crime-free-stable
30371,0,1,Crime-free-stable
30372,0,1,Crime-free-stable
30373,0,1,Crime-free-stable
30396,0,1,Crime-free-stable
30417,0,1,Crime-free-stable
30425,0,1,Crime-free-stable
30456,0,1,Crime-free-stable
30462,0,1,Crime-free-stable
30468,0,1,Crime-free-stable
30473,0,1,Crime-free-stable
30474,0,1,Crime-free-stable
30479,0,1,Crime-free-stable
30501,0,1,Crime-free-stable
30523,0,1,Crime-free-stable
30525,0,1,Crime-free-stable
30611,0,1,Crime-free-stable
30614,0,1,Crime-free-stable
30634,0,1,Crime-free-stable
30640,0,1,Crime-free-stable
30642,0,1,Crime-free-stable
30648,0,1,Crime-free-stable
30682,0,1,Crime-free-stable
30696,0,1,Crime-free-stable
30699,0,1,Crime-free-stable
30706,0,1,Crime-free-stable
30723,0,1,Crime-free-stable
30724,0,1,Crime-free-stable
30726,0,1,Crime-free-stable
30728,0,1,Crime-free-stable
30759,0,1,Crime-free-stable
30760,0,1,Crime-free-stable
30761,0,1,Crime-free-stable
30762,0,1,Crime-free-stable
30765,0,1,Crime-free-stable
30767,0,1,Crime-free-stable
30768,0,1,Crime-free-stable
30769,0,1,Crime-free-stable
30770,0,1,Crime-free-stable
30771,0,1,Crime-free-stable
30776,0,1,Crime-free-stable
30778,0,1,Crime-free-stable
30780,0,1,Crime-free-stable
30782,0,1,Crime-free-stable
30784,0,1,Crime-free-stable
30789,0,1,Crime-free-stable
30796,0,1,Crime-free-stable
30798,0,1,Crime-free-stable
30820,0,1,Crime-free-stable
30829,0,1,Crime-free-stable
30869,0,1,Crime-free-stable
30885,0,1,Crime-free-stable
30886,0,1,Crime-free-stable
30894,0,1,Crime-free-stable
30897,0,1,Crime-free-stable
30913,0,1,Crime-free-stable
30917,0,1,Crime-free-stable
30942,0,1,Crime-free-stable
30945,0,1,Crime-free-stable
30946,0,1,Crime-free-stable
30948,0,1,Crime-free-stable
30950,0,1,Crime-free-stable
30951,0,1,Crime-free-stable
30952,0,1,Crime-free-stable
30954,0,1,Crime-free-stable
30955,0,1,Crime-free-stable
31072,0,1,Crime-free-stable
31109,0,1,Crime-free-stable
31110,0,1,Crime-free-stable
31114,0,1,Crime-free-stable
31121,0,1,Crime-free-stable
31129,0,1,Crime-free-stable
31130,0,1,Crime-free-stable
31131,0,1,Crime-free-stable
31137,0,1,Crime-free-stable
31143,0,1,Crime-free-stable
31157,0,1,Crime-free-stable
31159,0,1,Crime-free-stable
31175,0,1,Crime-free-stable
31183,0,1,Crime-free-stable
31185,0,1,Crime-free-stable
31206,0,1,Crime-free-stable
31208,0,1,Crime-free-stable
31209,0,1,Crime-free-stable
31213,0,1,Crime-free-stable
31237,0,1,Crime-free-stable
31255,0,1,Crime-free-stable
31256,0,1,Crime-free-stable
31258,0,1,Crime-free-stable
31267,0,1,Crime-free-stable
31268,0,1,Crime-free-stable
31309,0,1,Crime-free-stable
31312,0,1,Crime-free-stable
31317,0,1,Crime-free-stable
31319,0,1,Crime-free-stable
31322,0,1,Crime-free-stable
31324,0,1,Crime-free-stable
31325,0,1,Crime-free-stable
31327,0,1,Crime-free-stable
31330,0,1,Crime-free-stable
31331,0,1,Crime-free-stable
31332,0,1,Crime-free-stable
31336,0,1,Crime-free-stable
31340,0,1,Crime-free-stable
31343,0,1,Crime-free-stable
31344,0,1,Crime-free-stable
31345,0,1,Crime-free-stable
31346,0,1,Crime-free-stable
31360,0,1,Crime-free-stable
31368,0,1,Crime-free-stable
31377,0,1,Crime-free-stable
31382,0,1,Crime-free-stable
31394,0,1,Crime-free-stable
31396,0,1,Crime-free-stable
31400,0,1,Crime-free-stable
31404,0,1,Crime-free-stable
31505,0,1,Crime-free-stable
31509,0,1,Crime-free-stable
31523,0,1,Crime-free-stable
31535,0,1,Crime-free-stable
31540,0,1,Crime-free-stable
31544,0,1,Crime-free-stable
31552,0,1,Crime-free-stable
31556,0,1,Crime-free-stable
31558,0,1,Crime-free-stable
31570,0,1,Crime-free-stable
31571,0,1,Crime-free-stable
31581,0,1,Crime-free-stable
31582,0,1,Crime-free-stable
31584,0,1,Crime-free-stable
31586,0,1,Crime-free-stable
31588,0,1,Crime-free-stable
31590,0,1,Crime-free-stable
31591,0,1,Crime-free-stable
31592,0,1,Crime-free-stable
31607,0,1,Crime-free-stable
31610,0,1,Crime-free-stable
31612,0,1,Crime-free-stable
31616,0,1,Crime-free-stable
31631,0,1,Crime-free-stable
31632,0,1,Crime-free-stable
31643,0,1,Crime-free-stable
31653,0,1,Crime-free-stable
31656,0,1,Crime-free-stable
31657,0,1,Crime-free-stable
31668,0,1,Crime-free-stable
31673,0,1,Crime-free-stable
31687,0,1,Crime-free-stable
31688,0,1,Crime-free-stable
31720,0,1,Crime-free-stable
31721,0,1,Crime-free-stable
31728,0,1,Crime-free-stable
31730,0,1,Crime-free-stable
31740,0,1,Crime-free-stable
31743,0,1,Crime-free-stable
31746,0,1,Crime-free-stable
31747,0,1,Crime-free-stable
31748,0,1,Crime-free-stable
31751,0,1,Crime-free-stable
31755,0,1,Crime-free-stable
31790,0,1,Crime-free-stable
31798,0,1,Crime-free-stable
31803,0,1,Crime-free-stable
31804,0,1,Crime-free-stable
31808,0,1,Crime-free-stable
31812,0,1,Crime-free-stable
31820,0,1,Crime-free-stable
31834,0,1,Crime-free-stable
31835,0,1,Crime-free-stable
31836,0,1,Crime-free-stable
31852,0,1,Crime-free-stable
31855,0,1,Crime-free-stable
31863,0,1,Crime-free-stable
31865,0,1,Crime-free-stable
31869,0,1,Crime-free-stable
31883,0,1,Crime-free-stable
31891,0,1,Crime-free-stable
31894,0,1,Crime-free-stable
31907,0,1,Crime-free-stable
31925,0,1,Crime-free-stable
31947,0,1,Crime-free-stable
31968,0,1,Crime-free-stable
31981,0,1,Crime-free-stable
31988,0,1,Crime-free-stable
32000,0,1,Crime-free-stable
32002,0,1,Crime-free-stable
32023,0,1,Crime-free-stable
32036,0,1,Crime-free-stable
32044,0,1,Crime-free-stable
32045,0,1,Crime-free-stable
32055,0,1,Crime-free-stable
32057,0,1,Crime-free-stable
32058,0,1,Crime-free-stable
32059,0,1,Crime-free-stable
32060,0,1,Crime-free-stable
32068,0,1,Crime-free-stable
32074,0,1,Crime-free-stable
32107,0,1,Crime-free-stable
32111,0,1,Crime-free-stable
32120,0,1,Crime-free-stable
32132,0,1,Crime-free-stable
32134,0,1,Crime-free-stable
32137,0,1,Crime-free-stable
32138,0,1,Crime-free-stable
32161,0,1,Crime-free-stable
32170,0,1,Crime-free-stable
32171,0,1,Crime-free-stable
32178,0,1,Crime-free-stable
32193,0,1,Crime-free-stable
32195,0,1,Crime-free-stable
32200,0,1,Crime-free-stable
32206,0,1,Crime-free-stable
32210,0,1,Crime-free-stable
32213,0,1,Crime-free-stable
32238,0,1,Crime-free-stable
32253,0,1,Crime-free-stable
32263,0,1,Crime-free-stable
32276,0,1,Crime-free-stable
32292,0,1,Crime-free-stable
32299,0,1,Crime-free-stable
32314,0,1,Crime-free-stable
32379,0,1,Crime-free-stable
32380,0,1,Crime-free-stable
32381,0,1,Crime-free-stable
32386,0,1,Crime-free-stable
32390,0,1,Crime-free-stable
32430,0,1,Crime-free-stable
32432,0,1,Crime-free-stable
32436,0,1,Crime-free-stable
32437,0,1,Crime-free-stable
32443,0,1,Crime-free-stable
32447,0,1,Crime-free-stable
32451,0,1,Crime-free-stable
32458,0,1,Crime-free-stable
32460,0,1,Crime-free-stable
32463,0,1,Crime-free-stable
32467,0,1,Crime-free-stable
32468,0,1,Crime-free-stable
32470,0,1,Crime-free-stable
32476,0,1,Crime-free-stable
32486,0,1,Crime-free-stable
32487,0,1,Crime-free-stable
32488,0,1,Crime-free-stable
32489,0,1,Crime-free-stable
32496,0,1,Crime-free-stable
32518,0,1,Crime-free-stable
32519,0,1,Crime-free-stable
32520,0,1,Crime-free-stable
32521,0,1,Crime-free-stable
32537,0,1,Crime-free-stable
32538,0,1,Crime-free-stable
32541,0,1,Crime-free-stable
32542,0,1,Crime-free-stable
32543,0,1,Crime-free-stable
32553,0,1,Crime-free-stable
32557,0,1,Crime-free-stable
32561,0,1,Crime-free-stable
32573,0,1,Crime-free-stable
32578,0,1,Crime-free-stable
32580,0,1,Crime-free-stable
32581,0,1,Crime-free-stable
32585,0,1,Crime-free-stable
32587,0,1,Crime-free-stable
32590,0,1,Crime-free-stable
32592,0,1,Crime-free-stable
32595,0,1,Crime-free-stable
32597,0,1,Crime-free-stable
32598,0,1,Crime-free-stable
32626,0,1,Crime-free-stable
32635,0,1,Crime-free-stable
32637,0,1,Crime-free-stable
32640,0,1,Crime-free-stable
32641,0,1,Crime-free-stable
32644,0,1,Crime-free-stable
32645,0,1,Crime-free-stable
32646,0,1,Crime-free-stable
32647,0,1,Crime-free-stable
32648,0,1,Crime-free-stable
32651,0,1,Crime-free-stable
32652,0,1,Crime-free-stable
32653,0,1,Crime-free-stable
32654,0,1,Crime-free-stable
32663,0,1,Crime-free-stable
32664,0,1,Crime-free-stable
32666,0,1,Crime-free-stable
32668,0,1,Crime-free-stable
32669,0,1,Crime-free-stable
32701,0,1,Crime-free-stable
32704,0,1,Crime-free-stable
32732,0,1,Crime-free-stable
32752,0,1,Crime-free-stable
32764,0,1,Crime-free-stable
32765,0,1,Crime-free-stable
32767,0,1,Crime-free-stable
32775,0,1,Crime-free-stable
32797,0,1,Crime-free-stable
32799,0,1,Crime-free-stable
32800,0,1,Crime-free-stable
32806,0,1,Crime-free-stable
32813,0,1,Crime-free-stable
32856,0,1,Crime-free-stable
32905,0,1,Crime-free-stable
32914,0,1,Crime-free-stable
32925,0,1,Crime-free-stable
32926,0,1,Crime-free-stable
32928,0,1,Crime-free-stable
32951,0,1,Crime-free-stable
32958,0,1,Crime-free-stable
32959,0,1,Crime-free-stable
32963,0,1,Crime-free-stable
32974,0,1,Crime-free-stable
32979,0,1,Crime-free-stable
32983,0,1,Crime-free-stable
32991,0,1,Crime-free-stable
32992,0,1,Crime-free-stable
32994,0,1,Crime-free-stable
32997,0,1,Crime-free-stable
32998,0,1,Crime-free-stable
32999,0,1,Crime-free-stable
33003,0,1,Crime-free-stable
33010,0,1,Crime-free-stable
33012,0,1,Crime-free-stable
33034,0,1,Crime-free-stable
33059,0,1,Crime-free-stable
33060,0,1,Crime-free-stable
33069,0,1,Crime-free-stable
33100,0,1,Crime-free-stable
33114,0,1,Crime-free-stable
33139,0,1,Crime-free-stable
33142,0,1,Crime-free-stable
33147,0,1,Crime-free-stable
33149,0,1,Crime-free-stable
33165,0,1,Crime-free-stable
33166,0,1,Crime-free-stable
33174,0,1,Crime-free-stable
33200,0,1,Crime-free-stable
33230,0,1,Crime-free-stable
33231,0,1,Crime-free-stable
33232,0,1,Crime-free-stable
33233,0,1,Crime-free-stable
33235,0,1,Crime-free-stable
33237,0,1,Crime-free-stable
33241,0,1,Crime-free-stable
33243,0,1,Crime-free-stable
33247,0,1,Crime-free-stable
33248,0,1,Crime-free-stable
33249,0,1,Crime-free-stable
33250,0,1,Crime-free-stable
33252,0,1,Crime-free-stable
33253,0,1,Crime-free-stable
